firma_id,provincia,municipio,pliego,fedatario,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
25853,Salamanca,29,2275,42,1,1,1,1,1,1,1,0,0,0,0.1671,2.941,1,0
25854,Valladolid,978,613,436,1,1,1,1,2,1,2,0,0,0,0.1521,4.817,0,0
25855,Zamora,456,945,47,1,1,1,1,1,2,0,0,3,0,0.3955,0.0,2,0
25856,Salamanca,714,1998,55,1,1,1,1,3,1,0,0,0,0,0.1887,5.941,1,0
25857,Palencia,1801,2100,28,1,1,1,1,2,1,1,0,0,0,0.1808,0.281,1,0
25858,Leon,2146,2677,340,1,1,1,1,2,1,0,0,1,0,0.127,0.573,1,0
25859,Leon,424,1215,385,1,1,1,1,1,2,0,0,0,0,0.0494,10.98,0,0
25860,Valladolid,273,853,270,1,1,1,1,2,1,2,0,1,0,0.3216,5.42,0,0
25861,Salamanca,1263,2310,456,1,1,1,1,1,2,1,0,1,0,0.0726,0.816,1,1
25862,Zamora,858,2085,299,1,1,1,1,1,1,1,0,1,0,0.0904,2.772,1,0
25863,Valladolid,533,1642,379,1,1,1,1,1,2,0,0,0,0,0.0198,3.957,0,0
25864,Segovia,901,2140,366,1,1,1,0,4,1,1,0,0,0,0.4654,0.0,2,0
25865,Leon,250,1980,226,1,1,0,0,2,1,4,0,1,0,0.1024,9.748,0,1
25866,Zamora,1203,699,340,1,1,0,1,1,2,1,0,0,0,0.0485,5.766,0,0
25867,Leon,667,758,264,0,1,0,1,1,2,0,0,1,0,0.0799,6.039,1,1
25868,Leon,1289,1602,441,1,1,1,1,1,1,1,0,0,0,0.119,1.705,1,0
25869,Valladolid,2100,2994,162,1,1,1,1,1,1,0,0,0,0,0.0442,4.535,1,0
25870,Avila,1154,2024,225,1,1,1,1,1,1,0,0,0,0,0.1654,7.184,0,0
25871,Zamora,449,1594,408,1,1,1,1,2,4,5,0,2,0,0.0626,2.283,0,1
25872,Valladolid,649,2575,164,1,1,1,1,2,1,0,0,0,0,0.1647,6.682,0,0
25873,Salamanca,899,256,433,1,1,1,1,1,1,0,0,0,0,0.6331,0.0,4,0
25874,Zamora,1631,1300,11,1,1,1,1,1,1,0,0,0,0,0.1289,8.019,1,0
25875,Valladolid,1029,999,349,1,1,1,1,2,1,1,0,0,0,0.0646,0.953,2,0
25876,Leon,200,886,116,1,1,1,1,1,1,0,0,2,0,0.1482,8.209,1,0
25877,Soria,1025,1044,292,1,1,1,1,2,1,1,0,1,0,0.126,4.199,1,0
25878,Salamanca,195,860,23,1,1,1,1,1,2,0,0,0,0,0.0078,1.202,1,0
25879,Salamanca,1137,677,35,1,1,1,1,1,1,0,0,0,0,0.0128,3.888,3,0
25880,Leon,43,958,355,0,1,0,0,3,2,3,1,2,0,0.2383,5.392,2,1
25881,Palencia,418,461,127,1,1,0,1,2,1,1,0,0,0,0.135,7.543,1,0
25882,Burgos,2127,1438,87,0,1,1,1,2,1,1,0,1,0,0.1366,2.152,0,1
25883,Leon,2219,1556,262,1,1,1,1,1,1,0,0,1,0,0.0588,1.939,0,0
25884,Leon,26,2833,134,1,1,0,0,2,2,3,0,0,0,0.1253,1.347,1,1
25885,Leon,532,312,482,1,1,1,1,1,1,0,0,0,0,0.0925,2.313,2,0
25886,Leon,255,130,397,1,1,0,1,3,3,5,0,0,0,0.0963,6.903,1,1
25887,Soria,356,2378,378,0,1,0,1,4,1,1,1,3,0,0.0371,4.498,1,1
25888,Salamanca,184,1712,16,1,1,0,0,1,1,2,0,3,0,0.3135,8.549,0,1
25889,Salamanca,2099,1515,353,1,1,1,1,1,1,0,0,1,0,0.082,2.132,2,0
25890,Avila,1626,2752,468,1,1,1,1,1,1,0,0,0,0,0.0638,4.081,1,0
25891,Valladolid,2060,2146,221,0,1,1,1,1,1,1,0,1,0,0.669,0.527,3,0
25892,Palencia,767,730,362,0,1,1,1,1,3,5,0,2,0,0.5129,0.366,2,1
25893,Burgos,1495,2950,80,1,1,1,1,1,1,0,0,1,0,0.0565,4.854,1,0
25894,Leon,1134,1932,375,1,1,1,0,1,2,0,0,0,0,0.1035,4.543,1,1
25895,Salamanca,1538,492,4,1,1,1,1,1,1,0,0,0,0,0.1287,10.604,0,0
25896,Avila,2181,1145,248,1,1,1,1,1,1,2,0,0,0,0.2332,5.956,2,0
25897,Salamanca,383,2247,370,1,1,0,1,2,1,1,0,1,0,0.0253,1.047,2,0
25898,Segovia,108,2839,130,1,1,1,1,4,2,2,0,1,0,0.2044,3.348,1,1
25899,Burgos,131,513,300,1,1,1,1,1,1,0,0,1,0,0.2015,3.937,0,0
25900,Valladolid,1357,1338,492,1,1,1,1,1,1,0,0,0,0,0.1601,0.892,0,0
25901,Burgos,363,1130,192,1,1,1,1,2,1,0,0,0,0,0.1376,3.68,1,0
25902,Avila,2034,1990,392,1,1,1,1,1,1,2,0,2,0,0.0393,2.207,5,0
25903,Segovia,114,320,305,1,1,1,1,1,1,1,0,1,0,0.1021,0.565,1,0
25904,Leon,1622,2154,453,1,1,1,1,1,1,1,0,0,0,0.2873,0.749,1,0
25905,Segovia,333,1522,73,1,1,1,1,1,1,1,0,2,0,0.1035,6.986,2,0
25906,Leon,1729,2371,199,0,1,1,1,1,1,1,0,0,0,0.2119,1.889,0,0
25907,Burgos,68,1676,320,1,1,1,1,2,3,4,0,0,0,0.1647,9.503,0,1
25908,Leon,1635,2454,47,1,1,1,1,1,2,0,0,0,0,0.4895,0.479,7,0
25909,Salamanca,1884,1642,109,1,1,1,1,1,1,2,0,0,0,0.0206,3.908,0,0
25910,Zamora,2184,1384,36,1,1,1,1,1,1,1,0,0,0,0.1247,7.529,1,0
25911,Palencia,655,282,88,1,1,1,1,1,1,0,0,0,0,0.053,1.333,2,0
25912,Leon,1824,1643,151,1,1,1,1,3,2,0,0,0,0,0.1742,0.579,1,0
25913,Valladolid,1888,2787,156,1,1,1,1,1,2,0,0,0,0,0.1089,5.843,0,0
25914,Salamanca,509,1925,343,1,1,1,1,1,1,1,0,0,0,0.5415,0.258,2,0
25915,Burgos,923,1593,146,1,1,1,1,1,1,0,0,2,0,0.0236,4.469,1,0
25916,Valladolid,324,2920,478,0,1,1,1,3,3,2,0,2,0,0.1346,2.687,1,1
25917,Leon,2080,1127,49,1,1,1,1,5,1,0,0,0,0,0.0135,7.132,0,0
25918,Palencia,331,1740,299,1,1,1,1,1,1,1,0,0,0,0.0692,4.298,1,0
25919,Salamanca,174,921,330,1,1,1,1,1,1,2,0,1,0,0.0211,2.452,0,0
25920,Burgos,2079,336,150,1,1,1,1,1,1,0,0,0,0,0.0639,3.819,0,0
25921,Valladolid,1653,1502,1,1,1,1,1,1,1,2,0,0,0,0.0351,5.095,0,0
25922,Avila,398,771,56,1,1,1,0,2,1,2,0,1,0,0.7379,1.091,6,1
25923,Valladolid,2131,541,371,1,1,1,1,1,1,0,0,0,0,0.2012,0.41,2,0
25924,Leon,1645,165,303,0,1,1,0,1,2,1,0,1,1,0.0519,1.419,0,1
25925,Palencia,68,2394,11,1,1,1,1,1,1,4,0,2,0,0.0169,1.03,0,1
25926,Valladolid,2199,72,245,1,1,1,1,1,1,0,0,0,0,0.0333,3.326,0,0
25927,Valladolid,1811,1824,113,1,1,1,1,1,2,2,0,0,0,0.1484,3.527,0,0
25928,Leon,711,1209,432,1,1,0,1,1,1,0,0,0,0,0.1422,7.533,0,0
25929,Segovia,1057,2611,477,1,1,1,1,1,1,0,0,0,0,0.2225,1.437,2,0
25930,Segovia,1155,2458,477,1,1,0,1,2,3,0,0,1,0,0.113,5.395,2,1
25931,Leon,713,2285,42,1,1,1,1,1,1,0,0,0,0,0.0382,4.747,0,0
25932,Salamanca,1243,1727,431,1,1,1,1,1,1,0,0,0,0,0.139,3.465,2,0
25933,Valladolid,744,2802,165,1,1,0,0,2,1,2,0,1,0,0.1468,3.764,3,1
25934,Leon,1219,119,226,1,0,1,1,1,1,0,0,3,0,0.1835,2.753,1,0
25935,Leon,384,2671,107,1,1,1,1,1,1,1,0,1,0,0.1106,6.459,1,0
25936,Burgos,1137,1019,280,1,1,1,1,1,1,0,0,0,0,0.2802,3.471,0,0
25937,Leon,1001,1447,431,1,1,1,1,2,1,0,0,1,0,0.1888,7.171,0,0
25938,Burgos,479,104,427,1,1,1,1,1,1,0,0,0,0,0.1576,1.633,1,0
25939,Leon,513,215,128,1,1,1,1,1,1,2,0,0,0,0.6669,0.244,1,0
25940,Valladolid,1530,664,84,0,1,1,0,1,1,0,0,0,0,0.0213,5.21,1,0
25941,Leon,405,964,256,1,1,1,1,1,1,0,0,0,0,0.0,4.757,2,0
25942,Burgos,1405,2888,476,1,1,1,1,1,3,0,0,1,0,0.0432,3.664,1,1
25943,Segovia,1097,384,496,1,0,1,1,1,1,0,0,0,0,0.1806,7.849,1,0
25944,Burgos,1047,2402,73,1,1,1,1,3,1,0,0,2,0,0.0103,3.092,2,0
25945,Valladolid,1537,1128,51,1,1,0,1,2,1,0,0,0,0,0.0056,7.892,1,0
25946,Burgos,232,92,319,1,1,1,0,2,1,0,0,1,0,0.138,7.79,1,0
25947,Salamanca,947,1650,50,1,1,0,1,1,2,2,0,1,1,0.2295,6.491,0,1
25948,Valladolid,393,2660,74,1,1,1,1,1,2,0,0,0,0,0.7618,0.0,4,0
25949,Valladolid,1326,2841,485,1,1,1,1,1,1,0,0,0,0,0.6557,0.377,3,0
25950,Segovia,2025,734,254,1,1,1,1,2,1,2,0,2,1,0.084,10.191,1,0
25951,Salamanca,1475,2126,10,1,1,1,1,1,1,1,0,0,0,0.1096,7.285,1,0
25952,Leon,758,2999,64,1,1,1,1,1,1,1,0,0,0,0.262,5.644,0,0
25953,Burgos,674,2485,201,1,1,0,1,1,1,0,0,0,0,0.053,3.794,3,0
25954,Valladolid,1077,96,139,1,0,0,1,4,2,0,1,1,0,0.2607,6.021,3,1
25955,Leon,1476,42,276,1,1,0,1,1,1,0,0,1,0,0.0314,1.675,2,0
25956,Leon,1573,1217,259,0,1,1,1,2,1,0,0,2,0,0.2249,5.565,0,0
25957,Valladolid,1337,1166,117,1,1,1,1,1,1,0,0,1,0,0.1128,1.131,1,0
25958,Leon,1929,1415,89,0,1,0,0,1,1,0,0,2,0,0.0047,0.963,1,1
25959,Segovia,411,2207,467,1,1,0,1,1,3,0,0,1,0,0.1765,2.099,1,1
25960,Zamora,827,1027,392,1,1,1,1,1,1,0,0,0,0,0.3739,2.008,0,0
25961,Burgos,1963,2868,158,1,1,0,0,1,1,0,0,0,0,0.6014,0.338,4,0
25962,Leon,1874,2109,292,1,1,1,1,1,2,2,0,0,0,0.1123,1.71,0,0
25963,Valladolid,657,397,126,1,1,1,1,1,1,0,0,0,0,0.0337,1.316,1,0
25964,Avila,1632,269,168,1,1,1,1,2,1,0,0,0,0,0.0302,3.917,2,0
25965,Avila,544,572,21,1,1,1,0,1,1,0,0,0,0,0.2731,5.072,0,0
25966,Valladolid,1440,2189,418,1,1,1,1,3,1,0,0,0,0,0.169,10.677,2,0
25967,Zamora,1756,1699,125,1,1,1,1,3,1,1,0,0,0,0.0995,5.358,1,0
25968,Burgos,617,1585,350,1,1,1,1,1,1,1,0,0,0,0.2326,2.679,0,0
25969,Valladolid,1483,1128,316,1,1,1,1,1,1,0,0,0,0,0.0254,7.838,1,0
25970,Leon,981,1165,83,1,1,1,1,1,2,0,0,0,0,0.0673,3.238,1,0
25971,Segovia,1932,2217,441,1,1,0,1,2,1,5,0,0,0,0.0761,2.243,0,1
25972,Valladolid,1908,2986,97,1,1,1,1,1,1,0,0,0,0,0.1136,3.492,1,0
25973,Salamanca,1692,2042,287,0,1,0,1,1,4,4,1,1,0,0.1459,2.503,1,1
25974,Valladolid,191,757,422,1,1,1,1,1,1,2,0,0,0,0.0635,10.562,2,0
25975,Leon,109,1527,489,1,1,1,1,1,1,0,0,0,0,0.0804,4.531,1,0
25976,Segovia,2200,2598,309,1,1,1,1,3,1,1,0,1,0,0.1055,2.318,2,0
25977,Leon,2247,972,477,1,1,1,1,1,1,2,0,1,0,0.0426,1.954,0,0
25978,Salamanca,727,246,366,0,1,1,0,1,4,0,0,1,1,0.0,1.95,1,1
25979,Segovia,1756,849,205,1,1,1,1,2,1,0,0,0,0,0.0917,1.832,1,0
25980,Soria,1119,2350,287,1,1,1,1,1,1,0,0,0,0,0.3011,1.353,1,0
25981,Valladolid,2000,63,485,1,1,1,1,1,1,1,0,0,0,0.2719,1.673,0,0
25982,Leon,1355,363,127,1,1,1,1,1,1,0,1,0,0,0.1688,1.711,2,0
25983,Salamanca,356,1372,490,1,1,1,1,1,1,1,0,2,0,0.1536,0.026,0,0
25984,Valladolid,2075,903,43,0,1,1,1,1,1,0,1,2,0,0.1036,9.101,0,0
25985,Leon,1846,1156,499,0,1,0,1,1,1,1,0,1,0,0.0503,2.974,3,0
25986,Palencia,643,247,382,1,1,1,1,1,1,0,0,2,0,0.0071,3.076,1,0
25987,Zamora,121,263,449,1,1,1,1,1,1,0,0,1,0,0.0937,3.053,1,0
25988,Valladolid,1856,794,65,1,1,1,1,1,1,1,0,0,0,0.1132,1.855,2,0
25989,Valladolid,717,1677,196,0,1,1,1,1,1,0,0,3,0,0.8158,0.177,7,0
25990,Salamanca,634,1887,156,1,1,1,1,1,1,0,0,1,0,0.058,3.27,0,0
25991,Leon,482,851,25,1,1,1,1,1,2,0,0,0,0,0.0826,1.154,2,0
25992,Burgos,604,1283,25,1,1,1,1,2,1,0,0,0,0,0.019,3.539,1,0
25993,Valladolid,704,1976,7,1,1,0,1,1,1,0,0,0,0,0.1015,0.0,3,0
25994,Valladolid,89,2954,46,0,1,1,0,1,1,0,0,1,0,0.1124,2.686,0,0
25995,Soria,837,2237,408,1,1,1,1,1,1,0,0,0,0,0.0994,4.026,2,0
25996,Leon,790,1479,448,0,1,1,1,1,1,2,0,2,0,0.0791,0.969,5,0
25997,Salamanca,438,2176,373,1,1,0,1,3,2,0,0,1,1,0.2275,17.24,2,1
25998,Valladolid,491,432,416,1,1,1,1,2,1,0,0,1,0,0.1355,5.653,1,0
25999,Leon,1829,614,70,1,1,1,1,3,1,0,0,0,0,0.0214,1.996,3,0
26000,Soria,856,116,256,1,1,1,1,2,3,1,0,0,1,0.5577,0.621,4,1
26001,Valladolid,233,2351,287,1,1,1,1,1,2,0,0,0,0,0.2039,1.382,2,0
26002,Burgos,2122,977,288,1,1,1,1,1,2,2,0,0,0,0.1323,4.503,1,0
26003,Burgos,659,2230,396,1,1,0,1,1,2,5,0,0,1,0.1166,1.937,2,1
26004,Leon,1202,2331,498,1,1,1,0,1,1,0,0,1,0,0.1055,6.483,0,0
26005,Valladolid,2074,23,253,1,1,0,1,1,1,0,0,0,0,0.0889,3.858,3,0
26006,Burgos,1351,2029,65,1,1,1,1,2,1,2,0,1,0,0.1595,7.282,0,0
26007,Leon,1021,1241,435,1,1,1,1,1,1,0,0,0,0,0.1324,3.483,1,0
26008,Valladolid,358,1385,50,1,1,1,1,1,2,1,0,1,0,0.1064,4.573,1,0
26009,Leon,1038,36,53,1,1,1,1,3,2,2,0,1,0,0.1668,0.644,2,1
26010,Zamora,1086,883,276,1,1,0,1,1,1,0,0,0,0,0.1019,4.41,0,0
26011,Salamanca,119,772,74,0,1,0,1,1,1,3,0,5,1,0.1591,1.65,1,1
26012,Palencia,1104,2913,407,1,1,1,1,1,2,0,0,0,0,0.2311,1.648,1,0
26013,Leon,1656,2890,345,1,1,0,1,2,1,0,1,1,0,0.1051,2.174,1,0
26014,Palencia,1173,2874,42,1,1,0,1,4,1,2,1,2,0,0.0,0.868,0,1
26015,Soria,239,1079,155,1,1,1,1,1,1,0,0,0,0,0.1327,6.314,0,0
26016,Palencia,1154,348,18,1,1,1,1,3,1,2,0,0,0,0.1354,1.402,3,0
26017,Leon,608,1631,372,1,1,1,1,1,2,0,0,1,0,0.0,1.806,1,0
26018,Burgos,1512,1173,309,1,1,1,1,1,1,1,0,0,0,0.0463,6.836,0,0
26019,Avila,469,433,56,1,1,1,1,1,1,0,0,0,0,0.0678,0.931,0,0
26020,Salamanca,1945,277,335,1,1,1,1,3,2,0,0,0,0,0.2096,3.872,0,0
26021,Palencia,1530,312,101,1,1,0,1,3,1,0,0,2,0,0.1274,2.122,2,0
26022,Segovia,1316,2862,437,1,1,1,1,1,2,0,0,0,0,0.0583,4.467,1,0
26023,Burgos,228,1077,12,1,1,1,1,1,1,2,0,0,0,0.0751,0.392,1,0
26024,Palencia,1637,2231,139,1,1,1,1,2,2,0,0,0,0,0.086,3.186,2,0
26025,Valladolid,1872,171,185,0,1,1,1,1,1,0,0,0,0,0.1463,3.637,1,0
26026,Burgos,2056,1158,439,1,1,0,1,3,2,2,0,1,0,0.0,4.425,1,1
26027,Palencia,1384,1031,281,0,1,0,1,1,1,2,1,4,0,0.0975,1.041,1,1
26028,Leon,940,1131,161,1,1,1,1,1,1,1,0,0,0,0.2956,7.161,0,0
26029,Valladolid,1078,283,320,1,1,1,1,1,1,0,0,0,0,0.0529,2.156,3,0
26030,Leon,401,1189,401,0,1,0,1,1,4,0,1,1,1,0.0312,1.285,0,1
26031,Valladolid,1561,1483,323,1,1,1,1,1,1,1,0,0,0,0.4918,0.022,7,0
26032,Valladolid,1759,1528,27,1,1,1,1,1,1,1,0,0,0,0.1529,6.136,0,0
26033,Valladolid,453,1364,446,1,1,1,1,1,1,0,0,1,0,0.0878,4.554,1,0
26034,Salamanca,1963,2544,189,1,1,0,1,1,1,0,0,1,0,0.228,2.329,0,0
26035,Valladolid,2241,984,324,1,1,1,1,1,1,0,0,1,0,0.3618,1.11,2,0
26036,Salamanca,1082,786,332,1,1,1,1,3,1,0,0,0,0,0.0032,4.355,1,0
26037,Zamora,2145,1760,225,1,1,1,1,1,1,1,0,0,0,0.521,0.252,5,0
26038,Leon,68,747,183,1,1,1,1,1,2,1,0,0,0,0.0559,4.79,2,0
26039,Valladolid,409,1656,290,1,1,1,1,1,1,1,0,0,0,0.1518,8.63,0,0
26040,Burgos,1870,1415,158,1,1,1,1,2,1,0,0,0,0,0.053,0.926,1,0
26041,Burgos,1469,2525,184,1,1,1,1,1,1,0,0,0,0,0.0357,4.605,2,0
26042,Valladolid,1138,73,81,1,1,0,1,1,1,1,0,0,0,0.1756,0.678,2,0
26043,Avila,852,1504,91,1,1,1,1,1,1,0,0,0,0,0.573,0.247,4,0
26044,Leon,1081,1891,25,1,1,1,1,2,1,1,0,0,0,0.255,1.063,2,1
26045,Burgos,2164,601,184,1,1,1,1,1,1,0,0,2,0,0.1724,0.974,1,0
26046,Valladolid,1052,2445,335,0,0,1,1,1,2,0,0,0,0,0.2516,3.742,0,1
26047,Zamora,255,2064,419,1,1,1,1,2,1,0,0,0,0,0.0,2.441,0,0
26048,Segovia,1849,385,18,1,1,0,1,1,1,1,0,0,0,0.0394,5.826,0,0
26049,Valladolid,767,1190,183,0,1,0,0,2,1,4,1,2,0,0.628,0.42,8,1
26050,Salamanca,1454,1667,116,1,1,1,1,1,2,0,0,0,0,0.039,3.685,1,0
26051,Burgos,1542,391,255,1,1,1,1,1,1,1,0,0,0,0.0333,6.296,1,0
26052,Valladolid,1901,2575,14,1,1,1,1,1,2,2,0,0,0,0.1882,7.107,0,0
26053,Palencia,786,1861,294,1,1,1,1,1,1,1,0,0,0,0.281,1.662,1,0
26054,Valladolid,432,1050,207,1,1,1,1,2,1,1,0,0,0,0.309,2.817,0,0
26055,Leon,568,535,465,1,1,1,1,1,1,0,0,0,0,0.135,6.235,1,0
26056,Burgos,208,849,443,1,1,1,1,1,1,1,0,3,0,0.1375,2.117,2,0
26057,Zamora,44,362,19,0,0,0,1,2,1,2,1,2,0,0.5121,0.895,2,1
26058,Leon,1697,1975,167,1,1,1,1,1,1,1,0,1,0,0.0419,9.017,0,0
26059,Burgos,178,1035,128,1,1,1,1,1,1,0,0,1,0,0.1917,1.608,2,0
26060,Palencia,1275,543,305,1,1,1,0,1,1,0,0,0,0,0.037,10.567,2,0
26061,Salamanca,1577,1633,83,1,1,1,1,1,1,0,0,1,0,0.0489,1.343,1,0
26062,Leon,445,187,473,1,1,1,1,1,1,2,0,0,0,0.0,6.986,0,0
26063,Valladolid,1176,378,133,1,1,1,1,1,1,0,0,0,0,0.062,8.92,2,0
26064,Leon,1514,1139,99,1,1,1,0,1,4,1,0,2,0,0.1797,3.645,0,1
26065,Zamora,1725,1851,99,1,1,1,1,3,1,0,0,1,0,0.2357,2.244,1,1
26066,Leon,1170,1121,259,1,1,1,1,1,1,2,0,0,0,0.0675,2.349,2,0
26067,Segovia,935,2392,306,1,1,1,1,1,1,0,0,1,0,0.207,1.513,0,0
26068,Leon,2095,867,471,1,1,1,1,1,1,0,0,0,0,0.0918,0.122,0,0
26069,Leon,301,2879,184,1,1,1,1,1,1,1,0,1,0,0.1278,1.572,2,0
26070,Valladolid,573,743,179,1,1,1,1,1,2,1,0,0,0,0.9078,0.283,1,0
26071,Salamanca,587,1368,155,0,1,0,1,1,2,2,0,0,0,0.2673,0.597,2,1
26072,Salamanca,2056,1889,405,0,1,0,0,2,2,4,0,2,0,0.3855,3.148,1,1
26073,Valladolid,314,645,75,0,1,1,1,1,4,1,0,1,0,0.064,0.942,1,1
26074,Burgos,814,216,191,1,1,1,1,1,1,1,0,0,0,0.0,6.064,0,0
26075,Valladolid,1621,581,2,1,1,1,1,2,1,0,0,0,0,0.0076,6.745,1,0
26076,Burgos,1830,537,193,1,1,1,1,1,1,1,0,1,0,0.2255,3.038,0,0
26077,Valladolid,795,1671,462,1,1,1,1,1,1,0,0,0,0,0.0686,6.413,0,0
26078,Burgos,1168,2857,385,1,1,1,1,2,1,0,0,2,0,0.4749,0.259,2,0
26079,Burgos,505,1802,342,1,1,1,1,1,1,0,0,1,0,0.7624,0.0,1,0
26080,Leon,852,2556,264,1,1,1,1,1,1,0,0,1,0,0.0041,5.096,2,0
26081,Valladolid,1498,1108,357,1,1,1,1,1,1,0,0,0,0,0.1033,2.747,0,0
26082,Leon,1918,55,226,1,1,1,1,1,1,0,0,0,0,0.1152,5.718,0,0
26083,Avila,1733,383,356,1,1,1,1,1,1,0,0,0,0,0.2013,0.724,0,0
26084,Burgos,2096,366,115,1,1,0,1,2,1,5,0,2,0,0.0882,1.324,1,1
26085,Salamanca,2110,2158,103,0,1,1,0,1,1,1,0,0,0,0.0901,1.672,1,0
26086,Burgos,1026,1448,478,1,1,1,1,1,1,0,0,1,0,0.0698,0.138,0,0
26087,Valladolid,1394,2206,52,1,1,0,1,1,1,2,0,0,0,0.1201,2.24,1,0
26088,Valladolid,936,1916,444,1,1,1,1,1,1,2,0,1,0,0.0475,4.347,4,0
26089,Burgos,1175,1814,36,1,1,1,1,1,1,0,0,0,0,0.0909,4.456,2,0
26090,Valladolid,1052,257,464,1,1,1,1,1,1,0,0,1,0,0.1672,6.78,0,0
26091,Leon,260,2937,173,1,0,1,1,2,1,2,0,1,0,0.0233,4.236,1,0
26092,Leon,1350,2132,321,1,1,1,1,2,1,0,0,0,0,0.455,0.855,1,0
26093,Burgos,617,2608,63,0,1,0,1,2,1,4,0,1,0,0.1782,3.867,0,1
26094,Salamanca,1877,1153,344,1,1,1,1,1,1,2,0,0,0,0.0472,4.193,1,0
26095,Valladolid,342,2533,343,0,1,1,1,1,2,0,0,0,0,0.055,4.487,0,0
26096,Salamanca,700,1252,348,1,0,1,1,4,2,0,0,3,0,0.1438,13.238,1,1
26097,Valladolid,1364,1183,46,0,1,1,1,1,1,2,0,1,0,0.1076,1.953,3,1
26098,Leon,763,518,496,1,1,1,1,1,1,2,0,0,0,0.0831,5.989,0,0
26099,Valladolid,1180,807,229,1,1,1,1,1,1,0,0,0,0,0.088,12.558,2,0
26100,Palencia,780,1870,236,1,1,1,1,5,1,0,1,0,0,0.114,2.04,0,1
26101,Valladolid,186,1910,250,0,1,1,0,4,1,5,0,3,0,0.0984,2.292,2,1
26102,Salamanca,591,1706,141,1,1,1,1,1,1,1,0,0,0,0.1219,5.613,2,0
26103,Leon,1206,2001,126,1,1,1,1,1,1,0,0,1,0,0.8264,0.0,1,0
26104,Leon,1267,937,158,1,1,1,1,2,2,0,0,0,0,0.0875,1.289,0,0
26105,Valladolid,1695,324,19,1,1,1,1,1,1,0,0,0,0,0.1152,6.143,2,0
26106,Palencia,1495,1390,492,1,1,1,1,3,2,0,0,0,0,0.0411,5.673,0,1
26107,Burgos,2222,1599,320,1,1,1,1,1,1,0,0,0,0,0.2286,7.343,1,0
26108,Valladolid,593,2721,261,1,1,1,1,1,1,1,0,3,0,0.1556,0.543,1,0
26109,Salamanca,36,2027,399,1,1,1,1,3,1,0,0,0,0,0.6866,0.119,7,0
26110,Salamanca,77,1233,441,0,1,0,0,1,4,5,0,1,1,0.4134,0.328,0,1
26111,Salamanca,664,458,397,1,1,1,1,1,2,1,0,0,0,0.2396,5.591,1,0
26112,Leon,1648,1262,179,1,1,1,1,1,1,0,0,0,0,0.0403,7.323,0,0
26113,Leon,726,2282,461,1,1,0,1,2,4,1,0,1,0,0.1178,5.57,1,1
26114,Leon,849,1383,288,0,1,0,1,3,1,2,0,2,1,0.0177,4.163,0,1
26115,Valladolid,2154,2066,308,1,1,1,1,1,2,1,0,0,0,0.1124,0.725,2,0
26116,Segovia,802,1227,287,1,1,1,1,2,1,0,0,0,0,0.061,3.885,1,0
26117,Salamanca,676,847,62,1,1,1,1,1,1,1,0,0,0,0.1927,4.08,0,1
26118,Avila,932,1563,129,1,1,1,1,2,3,5,1,1,1,0.0146,4.898,1,1
26119,Palencia,2216,1394,19,1,1,1,1,1,1,0,0,0,0,0.0153,0.832,2,0
26120,Valladolid,915,256,120,1,1,0,1,2,2,2,0,0,0,0.5973,0.0,4,1
26121,Burgos,554,1514,52,1,1,1,1,2,1,1,0,0,0,0.0719,1.543,0,0
26122,Leon,2213,1169,408,1,1,1,1,1,1,0,0,1,0,0.0964,2.121,2,0
26123,Burgos,790,791,165,1,1,1,1,1,1,1,0,0,0,0.0413,4.17,0,0
26124,Valladolid,2164,700,119,1,1,1,1,1,1,1,0,1,0,0.7269,0.238,4,0
26125,Salamanca,1633,580,241,1,1,1,1,3,1,1,0,0,0,0.062,4.854,1,0
26126,Zamora,1135,1675,397,1,1,1,1,2,1,1,0,0,0,0.1915,5.118,0,0
26127,Leon,469,2317,242,1,1,1,1,1,1,0,0,0,0,0.0568,4.681,0,0
26128,Valladolid,1805,2965,482,0,1,0,1,1,1,0,0,2,0,0.0896,2.386,2,0
26129,Burgos,1257,2989,49,1,1,1,1,1,2,1,0,1,0,0.0654,0.842,0,0
26130,Valladolid,1655,2163,334,1,1,1,1,1,1,0,0,0,0,0.1411,1.25,0,0
26131,Valladolid,906,522,47,1,1,1,1,1,1,0,0,0,0,0.1476,7.177,3,0
26132,Zamora,1579,532,326,1,1,1,1,2,1,0,0,1,0,0.0686,3.699,2,0
26133,Soria,708,1440,255,1,1,1,1,1,2,2,0,2,0,0.0941,2.777,0,0
26134,Segovia,467,1188,158,1,1,1,1,1,1,2,0,0,0,0.8387,0.0,6,0
26135,Burgos,1015,2822,46,1,1,0,1,2,3,2,0,3,0,0.2227,0.054,0,1
26136,Valladolid,219,2703,276,1,1,0,1,2,4,2,0,0,0,0.2753,1.332,0,1
26137,Burgos,831,2115,175,0,1,1,1,3,2,3,0,2,0,0.6029,0.261,5,1
26138,Leon,2230,1871,365,0,1,1,1,1,1,0,0,0,0,0.0191,2.413,1,0
26139,Burgos,2091,238,448,1,1,1,1,1,1,2,0,0,0,0.0393,1.938,2,0
26140,Leon,1281,1927,27,1,1,1,1,1,1,1,0,0,0,0.3947,0.27,2,0
26141,Burgos,1807,1955,179,1,1,1,1,1,1,2,0,0,0,0.2795,3.425,0,0
